             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          56373384 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56373382 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56373366 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56373365 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56373361 icelake-h raw_miss    je416 PD       0:00      1 (Priority)
          56373232 icelake-h raw_miss    je416 PD       0:00      1 (Priority)
          56373038 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56372938 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56372937 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56372736 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56372732 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          56372355 icelake-h mpileup_    je416 PD       0:00      1 (Priority)
          55452087 icelake-h     2GLY    sjj24 PD       0:00      1 (Priority)
          55459190 icelake-h Si_octop    yx348 PD       0:00      1 (Priority)
          55465174 icelake-h dipole_l    yhs24 PD       0:00      2 (AssocGrpCPUMinutesLimit)
          55465210 icelake-h dipole_l    yhs24 PD       0:00      2 (AssocGrpCPUMinutesLimit)
          55464779 icelake-h rub_rela    yx348 PD       0:00      1 (Priority)
          55058617 icelake-h run_cast    ml976 PD       0:00      2 (Priority)
          55474376 icelake-h run_cast    ml976 PD       0:00      2 (Priority)
          55477236 icelake-h      QSH    ry306 PD       0:00      2 (Priority)
          55478468 icelake-h      QSH    ry306 PD       0:00      2 (Priority)
          55466065 icelake-h rub_rela    yx348 PD       0:00      1 (Priority)
          55501989 icelake-h Si_octop    yx348 PD       0:00      1 (Priority)
          55524876 icelake-h run_cast    ml976 PD       0:00      2 (Priority)
          55612717 icelake-h infercnv    adr44 PD       0:00      1 (Priority)
   55612702_[1-81] icelake-h     THRB    jhz22 PD       0:00      1 (Priority)
    55612697_[1-2] icelake-h    THOP1    jhz22 PD       0:00      1 (Priority)
    55612696_[1-4] icelake-h     THIO    jhz22 PD       0:00      1 (Priority)
  55612695_[1-120] icelake-h     THBG    jhz22 PD       0:00      1 (Priority)
      55612592_[1] icelake-h    TGBR3    jhz22 PD       0:00      1 (Priority)
    55612593_[1-4] icelake-h    TGFB1    jhz22 PD       0:00      1 (Priority)
   55612594_[1-12] icelake-h    TGON2    jhz22 PD       0:00      1 (Priority)
   55612591_[1-44] icelake-h     TFR1    jhz22 PD       0:00      1 (Priority)
   55612590_[3-33] icelake-h     TETN    jhz22 PD       0:00      1 (Priority)
          55612140 icelake-h  vaspnew    yp297 PD       0:00      1 (Priority)
   55612764_[1-13] icelake-h     TSP4    jhz22 PD       0:00      1 (Priority)
   55612762_[1-52] icelake-h     TSP1    jhz22 PD       0:00      1 (Priority)
    55612761_[1-7] icelake-h      TSK    jhz22 PD       0:00      1 (Priority)
    55612760_[1-3] icelake-h     TRY3    jhz22 PD       0:00      1 (Priority)
   55612759_[1-23] icelake-h     TRY1    jhz22 PD       0:00      1 (Priority)
    55612746_[1-2] icelake-h    TRXR1    jhz22 PD       0:00      1 (Priority)
    55612742_[1-4] icelake-h    TRML1    jhz22 PD       0:00      1 (Priority)
      55612739_[1] icelake-h    TRHDE    jhz22 PD       0:00      1 (Priority)
    55612732_[1-4] icelake-h     TRFL    jhz22 PD       0:00      1 (Priority)
   55612730_[1-98] icelake-h     TRFE    jhz22 PD       0:00      1 (Priority)
    55612729_[1-5] icelake-h     TREA    jhz22 PD       0:00      1 (Priority)
   55612728_[1-32] icelake-h     TPM4    jhz22 PD       0:00      1 (Priority)
   55612727_[1-15] icelake-h     TPM3    jhz22 PD       0:00      1 (Priority)
   55612726_[1-17] icelake-h     TPM1    jhz22 PD       0:00      1 (Priority)
   55612725_[1-19] icelake-h     TPIS    jhz22 PD       0:00      1 (Priority)
    55612723_[1-2] icelake-h    TPD54    jhz22 PD       0:00      1 (Priority)
      55612721_[1] icelake-h    TMED8    jhz22 PD       0:00      1 (Priority)
  55612718_[1-104] icelake-h     TLN1    jhz22 PD       0:00      1 (Priority)
   55612715_[1-19] icelake-h      TKT    jhz22 PD       0:00      1 (Priority)
    55612709_[1-3] icelake-h     TKFC    jhz22 PD       0:00      1 (Priority)
    55612708_[1-5] icelake-h    TITIN    jhz22 PD       0:00      1 (Priority)
    55612705_[1-4] icelake-h    TIMP1    jhz22 PD       0:00      1 (Priority)
    55612704_[1-5] icelake-h     TIE1    jhz22 PD       0:00      1 (Priority)
    55612703_[1-3] icelake-h     THTM    jhz22 PD       0:00      1 (Priority)
  55613851_[1-387] icelake-h mirabell    fh438 PD       0:00      1 (Priority)
   55613672_[1-60] icelake-h      ZPI    jhz22 PD       0:00      1 (Priority)
    55613669_[1-4] icelake-h    ZC3H3    jhz22 PD       0:00      1 (Priority)
   55613666_[1-33] icelake-h     ZA2G    jhz22 PD       0:00      1 (Priority)
    55613664_[1-3] icelake-h    YIPF3    jhz22 PD       0:00      1 (Priority)
    55613661_[1-9] icelake-h     XPP2    jhz22 PD       0:00      1 (Priority)
   55613659_[1-10] icelake-h     WDR1    jhz22 PD       0:00      1 (Priority)
      55613658_[1] icelake-h     WASP    jhz22 PD       0:00      1 (Priority)
      55613656_[1] icelake-h    WASF2    jhz22 PD       0:00      1 (Priority)
   55613652_[1-48] icelake-h      VWF    jhz22 PD       0:00      1 (Priority)
   55613550_[1-50] icelake-h     VTNC    jhz22 PD       0:00      1 (Priority)
   55613549_[1-72] icelake-h     VTDB    jhz22 PD       0:00      1 (Priority)
   55613547_[1-12] icelake-h     VNN1    jhz22 PD       0:00      1 (Priority)
   55613546_[1-91] icelake-h     VINC    jhz22 PD       0:00      1 (Priority)
    55613545_[1-7] icelake-h     VIME    jhz22 PD       0:00      1 (Priority)
    55613544_[1-7] icelake-h    VGFR3    jhz22 PD       0:00      1 (Priority)
   55613542_[1-39] icelake-h    VCAM1    jhz22 PD       0:00      1 (Priority)
    55613537_[1-2] icelake-h      VAV    jhz22 PD       0:00      1 (Priority)
      55613535_[1] icelake-h    VATG1    jhz22 PD       0:00      1 (Priority)
    55613532_[1-3] icelake-h     VATA    jhz22 PD       0:00      1 (Priority)
    55613531_[1-8] icelake-h     VASP    jhz22 PD       0:00      1 (Priority)
   55613529_[1-30] icelake-h     VASN    jhz22 PD       0:00      1 (Priority)
   55612990_[1-18] icelake-h     URP2    jhz22 PD       0:00      1 (Priority)
   55612988_[1-10] icelake-h     UROM    jhz22 PD       0:00      1 (Priority)
   55612979_[1-11] icelake-h     UGPA    jhz22 PD       0:00      1 (Priority)
    55612897_[1-4] icelake-h    UGGG1    jhz22 PD       0:00      1 (Priority)
      55612880_[1] icelake-h      UFO    jhz22 PD       0:00      1 (Priority)
    55612879_[1-3] icelake-h    UCHL3    jhz22 PD       0:00      1 (Priority)
    55612878_[1-4] icelake-h     UBP5    jhz22 PD       0:00      1 (Priority)
   55612877_[1-11] icelake-h    UBP14    jhz22 PD       0:00      1 (Priority)
    55612876_[1-2] icelake-h    UBAC1    jhz22 PD       0:00      1 (Priority)
    55612875_[1-5] icelake-h     UBA1    jhz22 PD       0:00      1 (Priority)
    55612874_[1-3] icelake-h    UB2V1    jhz22 PD       0:00      1 (Priority)
   55612873_[1-22] icelake-h     TYB4    jhz22 PD       0:00      1 (Priority)
    55612870_[1-2] icelake-h    TYB10    jhz22 PD       0:00      1 (Priority)
    55612869_[1-3] icelake-h    TXNL1    jhz22 PD       0:00      1 (Priority)
    55612771_[1-3] icelake-h    TXND5    jhz22 PD       0:00      1 (Priority)
    55612770_[1-3] icelake-h    TXD17    jhz22 PD       0:00      1 (Priority)
    55612768_[1-5] icelake-h    TXD15    jhz22 PD       0:00      1 (Priority)
    55612767_[1-6] icelake-h     TWF2    jhz22 PD       0:00      1 (Priority)
   55612766_[1-53] icelake-h     TTHY    jhz22 PD       0:00      1 (Priority)
    55612765_[1-2] icelake-h    TSTD1    jhz22 PD       0:00      1 (Priority)
          55615350 icelake-h  unnamed   jab279 PD       0:00      4 (Priority)
          55615353 icelake-h  unnamed   jab279 PD       0:00      4 (Priority)
          55615367 icelake-h  unnamed   jab279 PD       0:00      4 (Priority)
          55615219 icelake-h  unnamed   jab279 PD       0:00      4 (Priority)
          55633914 icelake-h ATACseq_    tb407 PD       0:00      1 (Priority)
          55654748 icelake-h  vaspnew    yp297 PD       0:00      1 (Priority)
          55667038 icelake-h  bilayer   ds2033 PD       0:00      5 (Priority)
          55482191 icelake-h IDTBT1.5    yx348 PD       0:00      1 (Priority)
          55502235 icelake-h crossing    yx348 PD       0:00      1 (Priority)
          55502237 icelake-h crossing    yx348 PD       0:00      1 (Priority)
          55502251 icelake-h crossing    yx348 PD       0:00      1 (Priority)
          55502219 icelake-h crossing    yx348 PD       0:00      1 (Priority)
          55502216 icelake-h crossing    yx348 PD       0:00      1 (Priority)
          55706654 icelake-h  vaspnew    yp297 PD       0:00      1 (Priority)
   55711660_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711656_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711651_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711647_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711643_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711549_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711545_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711541_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711532_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711536_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711718_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711714_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711710_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711706_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711702_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711698_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711692_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711688_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711682_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711678_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711673_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711669_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711664_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711723_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711738_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711734_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
          55720641 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720642 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720643 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720644 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720630 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720631 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720626 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720627 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720628 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720629 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720625 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720624 icelake-h Strain-Q    ry306 PD       0:00      2 (Priority)
          55720619 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720609 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720612 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720613 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720329 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720364 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720398 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720435 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720471 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
          55720584 icelake-h prod_5cp   mh2047 PD       0:00      1 (Priority)
   55711829_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711825_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711820_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711816_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711811_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711757_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711752_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711748_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711743_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711854_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711848_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711842_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711838_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711834_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711864_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711860_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713105_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713101_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713097_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713093_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713088_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713082_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713078_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713074_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713070_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713065_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713061_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713057_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713051_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713047_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713042_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713030_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55713020_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711925_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711913_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711909_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711905_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711901_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711895_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711890_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711886_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711876_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
   55711872_[1-11] icelake-h epi-2a-d    jws52 PD       0:00      1 (Priority)
